,Code,Date,contact_tracing,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,debt_relief,income_support,testing_policy,international_travel_controls,restrictions_internal_movements,close_public_transport,public_information_campaigns,facial_coverings,stay_home_requirements,restriction_gatherings,cancel_public_events,workplace_closures,school_closures,holiday,temp,prcp,doctors_per_1000,nurses_per_1000,beds_per_1000,number_of_arrivals,urban_population,total_vaccinations_per_100,youth_unemployment,life_expectancy,%df_population_gr_65,UN Population Division (Median Age) (2017),excess_mortality_week_n,infections_value,month,average_deaths_2015_2019_all_ages,deaths_week_n,population,accumulated,reproduction_rate_week_n-1,reproduction_rate
1744,HUN,2021-03-21,1.0,-24.898,6.081571428571428,7.95942857142857,-26.040857142857142,16.591857142857144,-19.02042857142857,1.0,1.0,2.0,4.0,0.0,1.0,2.0,2.4285714285714284,2.0,4.0,2.0,2.4285714285714284,2.4285714285714284,0.0,1.4094650205761317,0.010851851851851852,3.38,6.62,7.01,5302000.0,71.062,13.694285714285716,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,3.5,30.63,3,3410.4500000000003,119.36575,9769949.0,0.18903968669641977,1.4357142857142857,1.3614285714285714
1745,HUN,2021-03-28,1.0,-39.77542857142857,-1.7347142857142859,12.122285714285713,-36.77542857142857,9.571428571428571,-30.612285714285715,1.0,1.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,4.650290215588724,0.03817164179104475,3.38,6.62,7.01,5302000.0,71.062,17.91142857142857,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,18.24,,3,3410.4500000000003,622.0660799999999,9769949.0,0.19540682412978813,1.3614285714285714,1.2571428571428573
1746,HUN,2021-04-04,1.0,-44.0,-5.979571428571428,13.163285714285715,-39.857142857142854,4.469285714285713,-32.000142857142855,1.0,1.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,0.0,1.4760981912144708,0.011434108527131778,3.38,6.62,7.01,5302000.0,71.062,21.587142857142858,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,30.63,,4,2463.95,754.7078849999999,9769949.0,0.2031316125089291,1.2571428571428573,1.1771428571428568
1747,HUN,2021-04-11,1.0,-39.61242857142857,-1.8367142857142855,11.367285714285714,-35.694,17.285714285714285,-27.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,0.0,6.880747126436783,0.003103448275862069,3.38,6.62,7.01,5302000.0,71.062,27.176666666666666,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,,,4,2463.95,,9769949.0,0.2031316125089291,1.1771428571428568,1.02
1748,HUN,2021-04-18,1.0,-41.081714285714284,-10.163428571428572,12.32642857142857,-37.449,41.46942857142857,-38.91842857142858,1.0,1.0,2.0,4.0,0.0,0.8571428571428571,2.0,3.0,2.0,4.0,2.0,2.857142857142857,3.0,3.0,6.1314779760806495,0.018809888792839017,3.38,6.62,7.01,5302000.0,71.062,34.34428571428571,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,,,4,2463.95,,9769949.0,0.2031316125089291,1.02,0.8228571428571428
1749,HUN,2021-04-25,1.0,-33.77571428571429,-7.530714285714287,11.306,-33.204,22.204,-31.142857142857142,1.0,1.4285714285714286,2.0,4.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,6.1314779760806495,0.018809888792839017,3.38,6.62,7.01,5302000.0,71.062,42.68285714285714,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,,,4,2463.95,,9769949.0,0.2031316125089291,0.8228571428571428,0.8314285714285715
1750,HUN,2021-05-02,1.0,-25.857142857142858,3.8368571428571427,9.918428571428572,-29.12242857142857,3.9184285714285707,-21.77557142857143,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,2.5714285714285716,0.0,12.590982859920066,0.02650480923890286,3.38,6.62,7.01,5302000.0,71.062,49.018,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,,,5,2878.9500000000003,,9769949.0,0.2031316125089291,0.8314285714285715,0.7299999999999999
1751,HUN,2021-05-09,1.0,-23.380666666666666,4.0,8.714333333333334,-26.476,17.0,-18.857333333333333,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,12.590982859920066,0.02650480923890286,3.38,6.62,7.01,5302000.0,71.062,54.525999999999996,11.3999996185303,76.0658536585366,19.694457606700198,43.400002,,,5,2878.9500000000003,,9769949.0,0.2031316125089291,0.7299999999999999,0.6828571428571429
1756,ISR,2020-03-29,1.2857142857142858,-18.449,17.163285714285713,8.08157142857143,-16.183857142857143,5.428571428571429,-18.79585714285714,1.4285714285714286,0.0,1.0,4.0,0.2857142857142857,0.42857142857142855,2.0,0.0,0.2857142857142857,3.5714285714285716,2.0,1.1428571428571428,2.5714285714285716,0.0,15.166666666666668,0.1182857142857143,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,4.66,10.46,3,1143.7,53.296420000000005,9053300.0,0.0006480709796427822,2.662,2.662
1757,ISR,2020-04-05,2.0,-57.918285714285716,-7.102142857142857,21.89785714285714,-47.469428571428566,-37.796,-45.796,2.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.8571428571428572,4.0,2.0,2.0,3.0,0.0,12.306397306397308,0.021515151515151515,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,3.48,18.44,4,845.3499999999999,29.418179999999992,9053300.0,0.0009730152541062375,2.662,2.852857142857143
1758,ISR,2020-04-12,2.0,-71.04085714285715,-24.285714285714285,26.530571428571427,-59.02057142857143,-55.95914285714286,-55.877428571428574,2.0,0.5714285714285714,1.0,4.0,1.0,1.0,2.0,0.42857142857142855,2.0,4.0,2.0,2.142857142857143,3.0,0.0,17.40740740740741,0.008,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,10.46,4.93,4,845.3499999999999,88.42360999999998,9053300.0,0.0019497155733268533,2.852857142857143,2.0542857142857143
1759,ISR,2020-04-19,2.0,-78.32657142857143,-14.122285714285713,27.163285714285713,-58.65314285714286,-60.449,-57.83671428571428,2.0,2.0,1.0,4.0,1.8571428571428572,1.0,2.0,3.0,2.142857142857143,4.0,2.0,3.0,3.0,1.0,18.3070987654321,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,18.44,12.54,4,845.3499999999999,155.88253999999998,9053300.0,0.003671546728817116,2.0542857142857143,1.2157142857142857
1760,ISR,2020-04-26,2.0,-83.42871428571428,-25.77557142857143,29.816285714285716,-63.918285714285716,-64.16314285714286,-68.24485714285716,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,7.0,16.463541666666664,0.04375,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,4.93,5.61,4,845.3499999999999,41.67575499999999,9053300.0,0.004131884450973677,1.2157142857142857,0.9085714285714286
1761,ISR,2020-05-03,2.0,-79.08142857142856,-30.591857142857144,27.306,-59.754999999999995,-54.387571428571434,-61.14300000000001,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.4285714285714284,4.0,2.0,3.0,3.0,0.0,21.68790849673203,0.013823529411764705,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,12.54,1.86,5,1005.25,126.05834999999999,9053300.0,0.005524286668949443,0.9085714285714286,0.7585714285714287
1762,ISR,2020-05-10,2.0,-69.38757142857142,-21.163285714285713,23.245,-50.06128571428571,-41.428714285714285,-48.91842857142857,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.4285714285714284,3.0,2.0,19.36695906432748,0.003157894736842105,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,5.61,4.87,5,1005.25,56.394525,9053300.0,0.006147203450675444,0.7585714285714287,0.5871428571428572
1763,ISR,2020-05-17,2.0,-63.510285714285715,-21.040714285714284,22.469428571428573,-46.24471428571428,-29.285714285714285,-47.93871428571429,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,3.7142857142857144,2.0,2.0,2.4285714285714284,0.0,20.15277777777778,0.020555555555555556,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,1.86,5.72,5,1005.25,18.697650000000003,9053300.0,0.006353732009322566,0.5871428571428572,0.44428571428571434
1764,ISR,2020-05-24,2.0,-47.95928571428572,-7.020428571428572,15.387857142857143,-31.93885714285714,0.3265714285714285,-32.795857142857145,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,23.418209876543205,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,4.87,20.31,5,1005.25,48.955675,9053300.0,0.006894481515027669,0.44428571428571434,0.4242857142857143
1765,ISR,2020-05-31,2.0,-38.938857142857145,-1.2652857142857141,12.285714285714288,-24.591714285714286,12.612142857142857,-26.632857142857144,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,2.857142857142857,2.0,2.0,2.0,0.0,32.111111111111114,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,5.72,6.22,5,1005.25,57.500299999999996,9053300.0,0.007529612351297317,0.4242857142857143,0.5428571428571429
1766,ISR,2020-06-07,2.0,-32.06142857142857,3.4490000000000003,9.632571428571428,-14.020428571428571,-5.795857142857143,-17.449,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,24.69523809523809,0.008,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,20.31,4.62,6,762.4,154.84344,9053300.0,0.009239965924027703,0.5428571428571429,1.0714285714285714
1767,ISR,2020-06-14,2.0,-31.367428571428572,-0.8571428571428573,8.734714285714286,-13.796142857142856,-8.12257142857143,-26.142857142857142,2.0,2.0,1.5714285714285714,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,22.714912280701757,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,6.22,4.25,6,762.4,47.421279999999996,9053300.0,0.00976376696895055,1.0714285714285714,1.6557142857142857
1768,ISR,2020-06-21,1.5714285714285714,-22.816285714285716,-0.4284285714285713,6.204142857142857,-9.306142857142857,-2.6529999999999996,-12.857285714285714,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,27.371428571428574,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,4.62,3.69,6,762.4,35.222879999999996,9053300.0,0.010152828195243725,1.6557142857142857,1.5885714285714287
1769,ISR,2020-06-28,1.0,-17.97942857142857,2.3264285714285715,5.571428571428571,-10.204285714285714,12.28557142857143,-12.510142857142856,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,25.76633986928104,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,4.25,2.69,6,762.4,32.402,9053300.0,0.010510730838478788,1.5885714285714287,1.4585714285714282
1770,ISR,2020-07-05,1.0,-16.142857142857142,2.0,5.265428571428571,-10.245142857142856,12.755142857142857,-13.245,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,25.157142857142862,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,3.69,1.17,7,768.9000000000001,28.372410000000002,9053300.0,0.010824123855389748,1.4585714285714282,1.4857142857142858
1771,ISR,2020-07-12,1.8571428571428572,-17.18357142857143,0.7957142857142857,5.897857142857142,-11.081857142857144,11.857142857142858,-15.938857142857144,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.7142857142857142,0.0,26.760317460317452,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,2.69,10.23,7,768.9000000000001,20.683410000000002,9053300.0,0.01105258651541427,1.4857142857142858,1.6014285714285716
1772,ISR,2020-07-19,1.4285714285714286,-18.571428571428573,0.4284285714285715,6.938714285714285,-13.102142857142855,13.367428571428572,-19.959,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.4285714285714284,2.0,2.0,1.4285714285714286,0.0,28.311403508771928,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,1.17,10.41,7,768.9000000000001,8.99613,9053300.0,0.011151955032971403,1.6014285714285716,1.5457142857142858
1773,ISR,2020-07-26,1.0,-23.632714285714286,0.0,9.020428571428573,-17.244857142857143,12.408285714285714,-24.551142857142857,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.5714285714285714,1.5714285714285714,0.0,28.075075075075077,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,10.23,3.29,7,768.9000000000001,78.65847000000001,9053300.0,0.012020792583919675,1.5457142857142858,1.3742857142857143
1774,ISR,2020-08-02,1.0,-24.408142857142856,-1.6735714285714285,9.0,-20.12257142857143,15.489714285714285,-25.796,2.0,2.0,2.0,4.0,0.5714285714285714,1.0,2.0,3.0,0.5714285714285714,3.0,2.0,1.0,1.0,0.0,28.830065359477118,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,10.41,22.42,8,967.3499999999999,100.701135,9053300.0,0.013133106712469486,1.3742857142857143,1.1985714285714286
1775,ISR,2020-08-09,1.0,-26.020285714285713,-4.510285714285714,9.388000000000002,-22.020285714285713,13.877571428571429,-26.38814285714286,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,31.350793650793644,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,3.29,9.59,8,967.3499999999999,31.825814999999995,9053300.0,0.013484644991329127,1.1985714285714286,1.06
1776,ISR,2020-08-16,1.0,-24.551,-3.755,9.693857142857143,-22.673571428571428,19.143,-29.571571428571428,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,29.44603174603174,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,22.42,23.01,8,967.3499999999999,216.87986999999998,9053300.0,0.015880234113527663,1.06,0.9614285714285714
1777,ISR,2020-08-23,1.0,-14.959285714285715,1.0815714285714286,7.0,-18.77557142857143,44.857142857142854,-27.99985714285714,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,3.0,0.2857142857142857,1.0,1.0,0.0,26.861904761904757,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,9.59,17.49,8,967.3499999999999,92.76886499999999,9053300.0,0.01690493079871428,0.9614285714285714,0.9785714285714285
1778,ISR,2020-08-30,1.0,-12.387857142857143,2.5509999999999997,6.3064285714285715,-17.632571428571428,53.26542857142858,-29.12242857142857,2.0,2.0,2.0,2.857142857142857,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,27.861111111111114,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,23.01,15.52,8,967.3499999999999,222.587235,9053300.0,0.01936356173991804,0.9785714285714285,0.9942857142857143
1779,ISR,2020-09-06,1.0,-11.796000000000001,1.8775714285714287,6.183857142857143,-17.693571428571428,55.979714285714294,-29.652714285714286,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,27.104761904761904,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,17.49,16.58,9,770.85,134.821665,9053300.0,0.02085276087172633,0.9942857142857143,1.0757142857142856
1780,ISR,2020-09-13,1.0,-11.306,1.3877142857142855,6.224714285714286,-17.87757142857143,47.285714285714285,-28.693714285714286,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,30.17901234567901,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,15.52,26.34,9,770.85,119.63592,9053300.0,0.022174222880054783,1.0757142857142856,1.2057142857142857
1781,ISR,2020-09-20,1.0,-17.245,0.1222857142857144,6.347,-18.326714285714285,11.204142857142857,-22.245,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,32.68888888888889,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,16.58,30.05,9,770.85,127.80692999999998,9053300.0,0.023585939381220104,1.2057142857142857,1.3257142857142856
1782,ISR,2020-09-27,1.0,-17.428571428571427,2.8774285714285717,5.836714285714286,-18.24514285714286,13.959142857142856,-21.83657142857143,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,29.8973063973064,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,26.34,31.44,9,770.85,203.04189,9053300.0,0.02582867838246827,1.3257142857142856,1.3342857142857143
1783,ISR,2020-10-04,1.0,-34.347,-7.6938571428571425,12.306,-31.061285714285713,-6.734857142857142,-37.18371428571429,2.0,2.0,2.0,2.0,1.7142857142857142,1.0,2.0,3.0,1.7142857142857142,3.857142857142857,1.7142857142857142,1.8571428571428572,2.7142857142857144,3.0,28.88398692810457,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,30.05,28.53,10,806.0,242.20300000000003,9053300.0,0.028503979101543078,1.3342857142857143,1.2571428571428573
1784,ISR,2020-10-11,1.0,-64.55085714285714,-23.18357142857143,20.898142857142858,-51.12242857142858,-36.48985714285714,-50.53057142857143,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.857142857142857,3.0,2.0,26.56535947712418,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,31.44,39.47,10,806.0,253.40640000000002,9053300.0,0.031303029171683254,1.2571428571428573,1.1242857142857143
1785,ISR,2020-10-18,1.0,-63.55085714285715,-21.653142857142857,21.06114285714286,-50.14285714285713,-34.836571428571425,-50.91842857142857,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,6.0,24.388888888888886,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,28.53,31.39,10,806.0,229.95180000000002,9053300.0,0.03384300685937723,1.1242857142857143,0.8942857142857142
1786,ISR,2020-10-25,1.4285714285714286,-59.040714285714294,-15.938857142857144,20.040857142857142,-45.837,-24.489857142857144,-46.326571428571434,2.0,1.4285714285714286,1.5714285714285714,2.0,2.0,1.0,2.0,3.4285714285714284,2.0,4.0,2.0,3.0,3.0,3.0,24.72222222222222,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,39.47,27.96,10,806.0,318.1282,9053300.0,0.03735695425977267,0.8942857142857142,0.64
1787,ISR,2020-11-01,2.0,-53.81614285714286,-12.081714285714286,15.959142857142856,-38.38785714285715,-11.632714285714286,-36.18385714285714,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,24.32882882882883,0.0024324324324324323,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,31.39,11.5,11,1063.4,333.80126,9053300.0,0.04104402151701589,0.64,0.5328571428571429
1788,ISR,2020-11-08,2.0,-46.46942857142857,-7.040857142857143,12.122428571428571,-30.918285714285712,20.918285714285712,-31.102,2.0,1.0,1.0,2.0,1.7142857142857142,0.8571428571428571,2.0,4.0,1.7142857142857142,3.857142857142857,1.8571428571428572,2.857142857142857,3.0,0.0,25.09313725490196,0.0,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,27.96,8.49,11,1063.4,297.32664,9053300.0,0.04432820120839914,0.5328571428571429,0.5571428571428572
1789,ISR,2020-11-15,2.0,-43.734571428571435,-4.857,10.836714285714283,-30.388,23.469285714285714,-28.734714285714286,1.8571428571428572,1.1428571428571428,1.2857142857142858,2.142857142857143,0.2857142857142857,0.0,2.0,4.0,0.2857142857142857,3.0,1.1428571428571428,2.0,2.0,0.0,22.277777777777775,0.0221875,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,11.5,-4.69,11,1063.4,122.291,9053300.0,0.04567899042338153,0.5571428571428572,0.6957142857142856
1790,ISR,2020-11-22,2.0,-41.57142857142857,-4.101999999999999,10.693714285714288,-31.285571428571426,3.1224285714285713,-25.93885714285714,1.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,18.134680134680135,0.08393939393939394,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,8.49,10.94,11,1063.4,90.28266,9053300.0,0.04667622524383374,0.6957142857142856,0.85
1791,ISR,2020-11-29,2.0,-36.020428571428575,-0.38785714285714284,9.693714285714284,-27.49014285714286,18.489571428571427,-24.326714285714285,1.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,17.792483660130717,0.020294117647058824,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,-4.69,3.61,11,1063.4,-49.87346000000001,9053300.0,0.04667622524383374,0.85,1.0085714285714285
1792,ISR,2020-12-06,2.0,-35.42857142857143,-0.3674285714285715,9.857142857142858,-29.367285714285714,-0.44899999999999995,-24.020285714285713,1.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,16.010101010101007,0.00787878787878788,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,10.94,6.93,12,928.4000000000001,101.56696000000001,9053300.0,0.04779810301216131,1.0085714285714285,1.1214285714285714
1793,ISR,2020-12-13,2.0,-34.57142857142857,-1.3674285714285717,9.836714285714285,-29.77557142857143,-9.347,-22.714142857142857,1.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,14.480480480480479,0.01567567567567568,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,3.61,2.66,12,928.4000000000001,33.51524,9053300.0,0.04816830216606099,1.1214285714285714,1.2357142857142858
1794,ISR,2020-12-20,2.0,-31.877714285714287,-0.32642857142857146,8.857000000000001,-27.367142857142856,3.1634285714285713,-20.73442857142857,1.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,14.041666666666664,0.0034375000000000005,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,6.93,7.14,12,928.4000000000001,64.33812,9053300.0,0.04887896148365789,1.2357142857142858,1.3000000000000003
1795,ISR,2020-12-27,2.0,-29.530714285714286,0.44899999999999995,8.591714285714286,-26.653142857142857,8.244857142857143,-22.407999999999998,1.0,2.0,3.0,3.0,2.0,0.2857142857142857,2.0,3.7142857142857144,2.0,3.0,2.0,2.0,2.0,6.0,14.996632996632998,0.032424242424242425,3.22,5.03,2.98,2900000.0,92.336,,6.67999982833862,82.8024390243903,12.208674413633801,30.6,2.66,3.67,12,928.4000000000001,24.695440000000005,9053300.0,0.04915173980758398,1.3000000000000003,1.3542857142857143
1796,ISR,2021-01-03,2.0,-30.08157142857143,-2.2244285714285716,10.081857142857142,-29.265285714285714,5.326428571428571,-27.22442857142857,1.0,2.0,3.0,3.2857142857142856,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,13.24603174603175,0.03285714285714286,3.22,5.03,2.98,2900000.0,92.336,0.592,6.67999982833862,82.8024390243903,12.208674413633801,30.6,7.14,16.61,1,1280.4,91.42056,9053300.0,0.05016154352556526,1.3542857142857143,1.3885714285714283
1797,ISR,2021-01-10,2.0,-30.530714285714286,0.6528571428571428,9.448714285714285,-27.694,4.530571428571428,-22.89785714285714,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.5714285714285716,2.0,0.0,11.452861952861952,0.015454545454545455,3.22,5.03,2.98,2900000.0,92.336,5.232857142857142,6.67999982833862,82.8024390243903,12.208674413633801,30.6,3.67,19.26,1,1280.4,46.99068,9053300.0,0.05068058829377133,1.3885714285714283,1.3900000000000001
1798,ISR,2021-01-17,2.0,-48.42885714285713,-7.632428571428571,14.163428571428572,-39.48985714285714,-16.347,-28.510142857142856,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,14.569023569023567,0.0,3.22,5.03,2.98,2900000.0,92.336,15.047142857142857,6.67999982833862,82.8024390243903,12.208674413633801,30.6,16.61,18.29,1,1280.4,212.67444,9053300.0,0.05302972551445329,1.3900000000000001,1.3457142857142859
1799,ISR,2021-01-24,2.0,-53.08157142857142,-10.46942857142857,15.775428571428572,-43.796,-20.836714285714287,-33.347142857142856,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,15.477430555555557,0.0,3.22,5.03,2.98,2900000.0,92.336,22.41142857142857,6.67999982833862,82.8024390243903,12.208674413633801,30.6,19.26,23.21,1,1280.4,246.60504000000003,9053300.0,0.05575364982934399,1.3457142857142859,1.227142857142857
1800,ISR,2021-01-31,2.0,-59.816428571428574,-18.387714285714285,18.510285714285715,-51.775571428571425,-37.938857142857145,-40.510285714285715,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,11.450793650793653,0.1542857142857143,3.22,5.03,2.98,2900000.0,92.336,30.277142857142856,6.67999982833862,82.8024390243903,12.208674413633801,30.6,18.29,23.0,1,1280.4,234.18516,9053300.0,0.05834038792484508,1.227142857142857,1.06
1801,ISR,2021-02-07,2.0,-57.489714285714285,-17.306142857142856,17.449,-50.51014285714286,-32.46942857142857,-39.61214285714285,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,10.741269841269839,0.022571428571428572,3.22,5.03,2.98,2900000.0,92.336,44.50857142857143,6.67999982833862,82.8024390243903,12.208674413633801,30.6,23.21,17.73,2,1019.95,236.73039500000002,9053300.0,0.06095523991251808,1.06,0.9600000000000001
