Entity,Code,Date,retail_and_recreation
Thailand,THA,2020-12-13,-3
Thailand,THA,2020-12-14,-3.857
Thailand,THA,2020-12-15,-4.143
Thailand,THA,2020-12-16,-5
Thailand,THA,2020-12-17,-6
Thailand,THA,2020-12-18,-6.286
Thailand,THA,2020-12-19,-6.429
Thailand,THA,2020-12-20,-6.286
Thailand,THA,2020-12-21,-6.571
Thailand,THA,2020-12-22,-7.286
Thailand,THA,2020-12-23,-8
Thailand,THA,2020-12-24,-9.143
Thailand,THA,2020-12-25,-9.857
Thailand,THA,2020-12-26,-11
Thailand,THA,2020-12-27,-12.286
Thailand,THA,2020-12-28,-12.143
Thailand,THA,2020-12-29,-11.714
Thailand,THA,2020-12-30,-10.714
Thailand,THA,2020-12-31,-9.857
Thailand,THA,2021-01-01,-11
Thailand,THA,2021-01-02,-12.143
Thailand,THA,2021-01-03,-13.143
Thailand,THA,2021-01-04,-14.571
Thailand,THA,2021-01-05,-16.286
Thailand,THA,2021-01-06,-18.429
Thailand,THA,2021-01-07,-20.286
Thailand,THA,2021-01-08,-20.571
Thailand,THA,2021-01-09,-20.286
Thailand,THA,2021-01-10,-20.286
Thailand,THA,2021-01-11,-20.143
Thailand,THA,2021-01-12,-19.714
Thailand,THA,2021-01-13,-19.429
Thailand,THA,2021-01-14,-19.143
Thailand,THA,2021-01-15,-19.143
Thailand,THA,2021-01-16,-19.286
Thailand,THA,2021-01-17,-19.429
Thailand,THA,2021-01-18,-19.429
Thailand,THA,2021-01-19,-19.571
Thailand,THA,2021-01-20,-19.286
Thailand,THA,2021-01-21,-19.143
Thailand,THA,2021-01-22,-18.714
Thailand,THA,2021-01-23,-18.143
Thailand,THA,2021-01-24,-17.429
Thailand,THA,2021-01-25,-17
Thailand,THA,2021-01-26,-16.429
Togo,TGO,2020-02-17,-3.667
Togo,TGO,2020-02-18,-4.25
Togo,TGO,2020-02-19,-5.2
Togo,TGO,2020-02-20,-5.833
Togo,TGO,2020-02-21,-6.286
Togo,TGO,2020-02-22,-10.714
Togo,TGO,2020-02-23,-12.571
Togo,TGO,2020-02-24,-13.286
Togo,TGO,2020-02-25,-13.571
Togo,TGO,2020-02-26,-13.429
Togo,TGO,2020-02-27,-13.143
Togo,TGO,2020-02-28,-13
Togo,TGO,2020-02-29,-9.143
Togo,TGO,2020-03-01,-7.714
Togo,TGO,2020-03-02,-7.143
Togo,TGO,2020-03-03,-7
Togo,TGO,2020-03-04,-6.286
Togo,TGO,2020-03-05,-5.714
Togo,TGO,2020-03-06,-5.571
Togo,TGO,2020-03-07,-5.286
Togo,TGO,2020-03-08,-4.286
Togo,TGO,2020-03-09,-4.143
Togo,TGO,2020-03-10,-3.857
Togo,TGO,2020-03-11,-4.286
Togo,TGO,2020-03-12,-4.429
Togo,TGO,2020-03-13,-4.143
Togo,TGO,2020-03-14,-4.143
Togo,TGO,2020-03-15,-5.143
Togo,TGO,2020-03-16,-5.286
Togo,TGO,2020-03-17,-5.857
Togo,TGO,2020-03-18,-6.286
Togo,TGO,2020-03-19,-7
Togo,TGO,2020-03-20,-8
Togo,TGO,2020-03-21,-9.857
Togo,TGO,2020-03-22,-13.286
Togo,TGO,2020-03-23,-15.714
Togo,TGO,2020-03-24,-18.286
Togo,TGO,2020-03-25,-21
Togo,TGO,2020-03-26,-23.714
Togo,TGO,2020-03-27,-26.286
Togo,TGO,2020-03-28,-28.143
Togo,TGO,2020-03-29,-29.143
Togo,TGO,2020-03-30,-29.714
Togo,TGO,2020-03-31,-29.857
Togo,TGO,2020-04-01,-30.571
Togo,TGO,2020-04-02,-31.571
Togo,TGO,2020-04-03,-32.571
Togo,TGO,2020-04-04,-34.714
Togo,TGO,2020-04-05,-35.429
Togo,TGO,2020-04-06,-36
Togo,TGO,2020-04-07,-36.429
Togo,TGO,2020-04-08,-36.429
Togo,TGO,2020-04-09,-36.143
Togo,TGO,2020-04-10,-36.143
Togo,TGO,2020-04-11,-35
Togo,TGO,2020-04-12,-34.714
Togo,TGO,2020-04-13,-35.857
Togo,TGO,2020-04-14,-35.857
Togo,TGO,2020-04-15,-35.857
Togo,TGO,2020-04-16,-35.571
Togo,TGO,2020-04-17,-35.429
Togo,TGO,2020-04-18,-35
Togo,TGO,2020-04-19,-35
Togo,TGO,2020-04-20,-33.571
Togo,TGO,2020-04-21,-33.429
Togo,TGO,2020-04-22,-33.429
Togo,TGO,2020-04-23,-33.429
Togo,TGO,2020-04-24,-33.286
Togo,TGO,2020-04-25,-33
Togo,TGO,2020-04-26,-34
Togo,TGO,2020-04-27,-35.286
Togo,TGO,2020-04-28,-35
Togo,TGO,2020-04-29,-34.429
Togo,TGO,2020-04-30,-33.571
Togo,TGO,2020-05-01,-34.286
Togo,TGO,2020-05-02,-34.429
Togo,TGO,2020-05-03,-34.286
Togo,TGO,2020-05-04,-32.714
Togo,TGO,2020-05-05,-32.714
Togo,TGO,2020-05-06,-32.571
Togo,TGO,2020-05-07,-32.714
Togo,TGO,2020-05-08,-31.286
Togo,TGO,2020-05-09,-30.571
Togo,TGO,2020-05-10,-29.714
Togo,TGO,2020-05-11,-29.286
Togo,TGO,2020-05-12,-28.857
Togo,TGO,2020-05-13,-28.714
Togo,TGO,2020-05-14,-28.429
Togo,TGO,2020-05-15,-27.857
Togo,TGO,2020-05-16,-27.429
Togo,TGO,2020-05-17,-26.143
Togo,TGO,2020-05-18,-26
Togo,TGO,2020-05-19,-26.429
Togo,TGO,2020-05-20,-25.714
Togo,TGO,2020-05-21,-26.429
Togo,TGO,2020-05-22,-26.857
Togo,TGO,2020-05-23,-27.143
Togo,TGO,2020-05-24,-26.571
Togo,TGO,2020-05-25,-28.143
Togo,TGO,2020-05-26,-27.286
Togo,TGO,2020-05-27,-27.571
Togo,TGO,2020-05-28,-27.571
Togo,TGO,2020-05-29,-26.714
Togo,TGO,2020-05-30,-26.143
Togo,TGO,2020-05-31,-25.429
Togo,TGO,2020-06-01,-25.143
Togo,TGO,2020-06-02,-25.429
Togo,TGO,2020-06-03,-24.429
Togo,TGO,2020-06-04,-22.857
Togo,TGO,2020-06-05,-22.286
Togo,TGO,2020-06-06,-21.571
Togo,TGO,2020-06-07,-21.143
Togo,TGO,2020-06-08,-18.714
Togo,TGO,2020-06-09,-18.286
Togo,TGO,2020-06-10,-18.714
Togo,TGO,2020-06-11,-17.714
Togo,TGO,2020-06-12,-17.571
Togo,TGO,2020-06-13,-16.714
Togo,TGO,2020-06-14,-16
Togo,TGO,2020-06-15,-15.714
Togo,TGO,2020-06-16,-14.714
Togo,TGO,2020-06-17,-14.286
Togo,TGO,2020-06-18,-15.286
Togo,TGO,2020-06-19,-15.286
Togo,TGO,2020-06-20,-16.286
Togo,TGO,2020-06-21,-16.714
Togo,TGO,2020-06-22,-17.286
Togo,TGO,2020-06-23,-17.429
Togo,TGO,2020-06-24,-17.286
Togo,TGO,2020-06-25,-16.857
Togo,TGO,2020-06-26,-16.571
Togo,TGO,2020-06-27,-15.429
Togo,TGO,2020-06-28,-15.857
Togo,TGO,2020-06-29,-15.286
Togo,TGO,2020-06-30,-14.857
Togo,TGO,2020-07-01,-14.714
Togo,TGO,2020-07-02,-14
Togo,TGO,2020-07-03,-13.429
Togo,TGO,2020-07-04,-13.857
Togo,TGO,2020-07-05,-12.286
Togo,TGO,2020-07-06,-12.571
Togo,TGO,2020-07-07,-12.429
Togo,TGO,2020-07-08,-12.143
Togo,TGO,2020-07-09,-12.571
Togo,TGO,2020-07-10,-12.857
Togo,TGO,2020-07-11,-12.429
Togo,TGO,2020-07-12,-12.857
Togo,TGO,2020-07-13,-12.571
Togo,TGO,2020-07-14,-13
Togo,TGO,2020-07-15,-13.143
Togo,TGO,2020-07-16,-13.429
Togo,TGO,2020-07-17,-13.429
Togo,TGO,2020-07-18,-13.571
Togo,TGO,2020-07-19,-13.714
Togo,TGO,2020-07-20,-14
Togo,TGO,2020-07-21,-14.429
Togo,TGO,2020-07-22,-14.571
Togo,TGO,2020-07-23,-14.429
Togo,TGO,2020-07-24,-14.429
Togo,TGO,2020-07-25,-14.143
Togo,TGO,2020-07-26,-14.143
Togo,TGO,2020-07-27,-13.714
Togo,TGO,2020-07-28,-13.143
Togo,TGO,2020-07-29,-12.571
Togo,TGO,2020-07-30,-11.286
Togo,TGO,2020-07-31,-12.143
Togo,TGO,2020-08-01,-12.429
Togo,TGO,2020-08-02,-11.857
Togo,TGO,2020-08-03,-11.429
Togo,TGO,2020-08-04,-10.857
Togo,TGO,2020-08-05,-10.714
Togo,TGO,2020-08-06,-10.857
Togo,TGO,2020-08-07,-9.429
Togo,TGO,2020-08-08,-8.571
Togo,TGO,2020-08-09,-7.857
Togo,TGO,2020-08-10,-7.429
Togo,TGO,2020-08-11,-7.143
Togo,TGO,2020-08-12,-6.857
Togo,TGO,2020-08-13,-7
Togo,TGO,2020-08-14,-6.714
Togo,TGO,2020-08-15,-7.143
Togo,TGO,2020-08-16,-7.429
Togo,TGO,2020-08-17,-7.714
Togo,TGO,2020-08-18,-8.143
Togo,TGO,2020-08-19,-8.429
Togo,TGO,2020-08-20,-8.571
Togo,TGO,2020-08-21,-8.857
Togo,TGO,2020-08-22,-8.286
Togo,TGO,2020-08-23,-8.286
Togo,TGO,2020-08-24,-8.429
Togo,TGO,2020-08-25,-8.286
Togo,TGO,2020-08-26,-8
Togo,TGO,2020-08-27,-7.857
Togo,TGO,2020-08-28,-7.714
Togo,TGO,2020-08-29,-7.857
Togo,TGO,2020-08-30,-8
Togo,TGO,2020-08-31,-7.857
Togo,TGO,2020-09-01,-7.571
Togo,TGO,2020-09-02,-7.429
Togo,TGO,2020-09-03,-7.286
Togo,TGO,2020-09-04,-6.857
Togo,TGO,2020-09-05,-6.714
Togo,TGO,2020-09-06,-6
Togo,TGO,2020-09-07,-5.286
Togo,TGO,2020-09-08,-4.714
Togo,TGO,2020-09-09,-4.429
Togo,TGO,2020-09-10,-3.857
Togo,TGO,2020-09-11,-3.286
Togo,TGO,2020-09-12,-2.571
Togo,TGO,2020-09-13,-2.714
Togo,TGO,2020-09-14,-2.714
Togo,TGO,2020-09-15,-4
Togo,TGO,2020-09-16,-4.286
Togo,TGO,2020-09-17,-4.429
Togo,TGO,2020-09-18,-4.429
Togo,TGO,2020-09-19,-4.571
Togo,TGO,2020-09-20,-4.714
Togo,TGO,2020-09-21,-4.857
Togo,TGO,2020-09-22,-4.571
Togo,TGO,2020-09-23,-5.571
Togo,TGO,2020-09-24,-7.714
Togo,TGO,2020-09-25,-9.429
Togo,TGO,2020-09-26,-12
Togo,TGO,2020-09-27,-13.571
Togo,TGO,2020-09-28,-15
Togo,TGO,2020-09-29,-15.286
Togo,TGO,2020-09-30,-15.571
Togo,TGO,2020-10-01,-14.714
Togo,TGO,2020-10-02,-13.571
Togo,TGO,2020-10-03,-11.714
Togo,TGO,2020-10-04,-10.143
Togo,TGO,2020-10-05,-9.286
Togo,TGO,2020-10-06,-8.857
Togo,TGO,2020-10-07,-8
Togo,TGO,2020-10-08,-6.857
Togo,TGO,2020-10-09,-7.571
Togo,TGO,2020-10-10,-8
Togo,TGO,2020-10-11,-9
Togo,TGO,2020-10-12,-8.429
Togo,TGO,2020-10-13,-7.429
Togo,TGO,2020-10-14,-6.714
Togo,TGO,2020-10-15,-6.714
Togo,TGO,2020-10-16,-5.714
Togo,TGO,2020-10-17,-5.143
Togo,TGO,2020-10-18,-4.143
Togo,TGO,2020-10-19,-4.571
Togo,TGO,2020-10-20,-5.429
Togo,TGO,2020-10-21,-5.571
Togo,TGO,2020-10-22,-5.571
Togo,TGO,2020-10-23,-5.571
Togo,TGO,2020-10-24,-5.429
Togo,TGO,2020-10-25,-6
Togo,TGO,2020-10-26,-5.286
Togo,TGO,2020-10-27,-4.429
Togo,TGO,2020-10-28,-3.857
Togo,TGO,2020-10-29,-3.286
Togo,TGO,2020-10-30,-2.571
Togo,TGO,2020-10-31,-1.429
Togo,TGO,2020-11-01,0.429
Togo,TGO,2020-11-02,0.857
Togo,TGO,2020-11-03,1
Togo,TGO,2020-11-04,0.286
Togo,TGO,2020-11-05,-0.714
Togo,TGO,2020-11-06,-1.857
Togo,TGO,2020-11-07,-3.143
Togo,TGO,2020-11-08,-4.571
Togo,TGO,2020-11-09,-5.857
Togo,TGO,2020-11-10,-6.714
Togo,TGO,2020-11-11,-7
Togo,TGO,2020-11-12,-7
Togo,TGO,2020-11-13,-6.714
Togo,TGO,2020-11-14,-6.286
Togo,TGO,2020-11-15,-6.143
Togo,TGO,2020-11-16,-6.143
Togo,TGO,2020-11-17,-6.429
Togo,TGO,2020-11-18,-6.429
Togo,TGO,2020-11-19,-6.571
Togo,TGO,2020-11-20,-6.429
Togo,TGO,2020-11-21,-6.571
Togo,TGO,2020-11-22,-6.714
Togo,TGO,2020-11-23,-6.714
Togo,TGO,2020-11-24,-6.429
Togo,TGO,2020-11-25,-6.286
Togo,TGO,2020-11-26,-6.286
Togo,TGO,2020-11-27,-6
Togo,TGO,2020-11-28,-5.429
Togo,TGO,2020-11-29,-4.714
Togo,TGO,2020-11-30,-4
Togo,TGO,2020-12-01,-3.286
Togo,TGO,2020-12-02,-2.429
Togo,TGO,2020-12-03,-1.429
Togo,TGO,2020-12-04,-1
Togo,TGO,2020-12-05,-0.714
Togo,TGO,2020-12-06,-0.571
Togo,TGO,2020-12-07,-0.714
Togo,TGO,2020-12-08,-0.714
Togo,TGO,2020-12-09,-1
Togo,TGO,2020-12-10,-1
Togo,TGO,2020-12-11,-1
Togo,TGO,2020-12-12,-1.286
Togo,TGO,2020-12-13,-1.857
Togo,TGO,2020-12-14,-1.714
Togo,TGO,2020-12-15,-1.714
Togo,TGO,2020-12-16,-1.429
Togo,TGO,2020-12-17,-1.571
Togo,TGO,2020-12-18,-2.143
Togo,TGO,2020-12-19,-2.286
Togo,TGO,2020-12-20,-3
Togo,TGO,2020-12-21,-3.429
Togo,TGO,2020-12-22,-3.857
Togo,TGO,2020-12-23,-3.571
Togo,TGO,2020-12-24,-1.571
Togo,TGO,2020-12-25,-3.857
Togo,TGO,2020-12-26,-5.143
Togo,TGO,2020-12-27,-5.286
Togo,TGO,2020-12-28,-4.857
Togo,TGO,2020-12-29,-4.286
Togo,TGO,2020-12-30,-4
Togo,TGO,2020-12-31,-3.571
Togo,TGO,2021-01-01,-3.714
Togo,TGO,2021-01-02,-4.714
Togo,TGO,2021-01-03,-4.429
Togo,TGO,2021-01-04,-5
Togo,TGO,2021-01-05,-5.571
Togo,TGO,2021-01-06,-6.429
Togo,TGO,2021-01-07,-8.857
Togo,TGO,2021-01-08,-5.857
Togo,TGO,2021-01-09,-3.143
Togo,TGO,2021-01-10,-1.429
Togo,TGO,2021-01-11,-0.571
Togo,TGO,2021-01-12,0
Togo,TGO,2021-01-13,-0.286
Togo,TGO,2021-01-14,-1.286
Togo,TGO,2021-01-15,-2.857
Togo,TGO,2021-01-16,-5
Togo,TGO,2021-01-17,-7.429
Togo,TGO,2021-01-18,-9.143
Togo,TGO,2021-01-19,-10.857
Togo,TGO,2021-01-20,-11.857
Togo,TGO,2021-01-21,-12.143
Togo,TGO,2021-01-22,-12
Togo,TGO,2021-01-23,-11.571
Togo,TGO,2021-01-24,-11
Togo,TGO,2021-01-25,-10.571
Togo,TGO,2021-01-26,-10.286
Trinidad and Tobago,TTO,2020-02-17,11.333
Trinidad and Tobago,TTO,2020-02-18,10.75
Trinidad and Tobago,TTO,2020-02-19,10.4
Trinidad and Tobago,TTO,2020-02-20,10.5
Trinidad and Tobago,TTO,2020-02-21,10.714
Trinidad and Tobago,TTO,2020-02-22,11.143
Trinidad and Tobago,TTO,2020-02-23,13.714
Trinidad and Tobago,TTO,2020-02-24,10.714
Trinidad and Tobago,TTO,2020-02-25,6.429
Trinidad and Tobago,TTO,2020-02-26,5.143
Trinidad and Tobago,TTO,2020-02-27,4
Trinidad and Tobago,TTO,2020-02-28,3.429
Trinidad and Tobago,TTO,2020-02-29,3.714
Trinidad and Tobago,TTO,2020-03-01,0.571
Trinidad and Tobago,TTO,2020-03-02,3.571
Trinidad and Tobago,TTO,2020-03-03,7.571
Trinidad and Tobago,TTO,2020-03-04,8.143
Trinidad and Tobago,TTO,2020-03-05,7.571
Trinidad and Tobago,TTO,2020-03-06,6.857
Trinidad and Tobago,TTO,2020-03-07,5.857
Trinidad and Tobago,TTO,2020-03-08,4.857
Trinidad and Tobago,TTO,2020-03-09,3.429
Trinidad and Tobago,TTO,2020-03-10,2.571
Trinidad and Tobago,TTO,2020-03-11,2
Trinidad and Tobago,TTO,2020-03-12,2
Trinidad and Tobago,TTO,2020-03-13,1.286
Trinidad and Tobago,TTO,2020-03-14,-1.143
Trinidad and Tobago,TTO,2020-03-15,-4.714
Trinidad and Tobago,TTO,2020-03-16,-6.857
Trinidad and Tobago,TTO,2020-03-17,-10.571
Trinidad and Tobago,TTO,2020-03-18,-14.429
Trinidad and Tobago,TTO,2020-03-19,-19
Trinidad and Tobago,TTO,2020-03-20,-23.571
Trinidad and Tobago,TTO,2020-03-21,-27.286
Trinidad and Tobago,TTO,2020-03-22,-31.143
Trinidad and Tobago,TTO,2020-03-23,-33.714
Trinidad and Tobago,TTO,2020-03-24,-35
Trinidad and Tobago,TTO,2020-03-25,-36.286
Trinidad and Tobago,TTO,2020-03-26,-36.143
Trinidad and Tobago,TTO,2020-03-27,-34.857
Trinidad and Tobago,TTO,2020-03-28,-33.143
Trinidad and Tobago,TTO,2020-03-29,-31
Trinidad and Tobago,TTO,2020-03-30,-38.714
Trinidad and Tobago,TTO,2020-03-31,-43.143
Trinidad and Tobago,TTO,2020-04-01,-47
Trinidad and Tobago,TTO,2020-04-02,-51.286
Trinidad and Tobago,TTO,2020-04-03,-56.571
Trinidad and Tobago,TTO,2020-04-04,-61.857
Trinidad and Tobago,TTO,2020-04-05,-67
Trinidad and Tobago,TTO,2020-04-06,-62
Trinidad and Tobago,TTO,2020-04-07,-62.286
Trinidad and Tobago,TTO,2020-04-08,-62.714
Trinidad and Tobago,TTO,2020-04-09,-62.571
Trinidad and Tobago,TTO,2020-04-10,-65.714
Trinidad and Tobago,TTO,2020-04-11,-66.286
Trinidad and Tobago,TTO,2020-04-12,-67.143
Trinidad and Tobago,TTO,2020-04-13,-71.571
Trinidad and Tobago,TTO,2020-04-14,-70.857
Trinidad and Tobago,TTO,2020-04-15,-70.429
Trinidad and Tobago,TTO,2020-04-16,-70.714
Trinidad and Tobago,TTO,2020-04-17,-68
Trinidad and Tobago,TTO,2020-04-18,-68
Trinidad and Tobago,TTO,2020-04-19,-68
Trinidad and Tobago,TTO,2020-04-20,-65.429
Trinidad and Tobago,TTO,2020-04-21,-66.286
Trinidad and Tobago,TTO,2020-04-22,-67
Trinidad and Tobago,TTO,2020-04-23,-67.286
Trinidad and Tobago,TTO,2020-04-24,-67.714
Trinidad and Tobago,TTO,2020-04-25,-67.143
Trinidad and Tobago,TTO,2020-04-26,-66.429
Trinidad and Tobago,TTO,2020-04-27,-65.857
Trinidad and Tobago,TTO,2020-04-28,-64.714
Trinidad and Tobago,TTO,2020-04-29,-63.571
Trinidad and Tobago,TTO,2020-04-30,-62.714
Trinidad and Tobago,TTO,2020-05-01,-61.714
Trinidad and Tobago,TTO,2020-05-02,-61.143
Trinidad and Tobago,TTO,2020-05-03,-60.714
Trinidad and Tobago,TTO,2020-05-04,-60
Trinidad and Tobago,TTO,2020-05-05,-59.571
Trinidad and Tobago,TTO,2020-05-06,-59
Trinidad and Tobago,TTO,2020-05-07,-58.714
Trinidad and Tobago,TTO,2020-05-08,-58.143
Trinidad and Tobago,TTO,2020-05-09,-57.143
Trinidad and Tobago,TTO,2020-05-10,-55.857
Trinidad and Tobago,TTO,2020-05-11,-54.571
Trinidad and Tobago,TTO,2020-05-12,-52.857
Trinidad and Tobago,TTO,2020-05-13,-51.571
Trinidad and Tobago,TTO,2020-05-14,-50.286
Trinidad and Tobago,TTO,2020-05-15,-48.714
Trinidad and Tobago,TTO,2020-05-16,-47.857
Trinidad and Tobago,TTO,2020-05-17,-47.286
Trinidad and Tobago,TTO,2020-05-18,-46.429
Trinidad and Tobago,TTO,2020-05-19,-46
Trinidad and Tobago,TTO,2020-05-20,-45.429
Trinidad and Tobago,TTO,2020-05-21,-44.714
Trinidad and Tobago,TTO,2020-05-22,-44
Trinidad and Tobago,TTO,2020-05-23,-42.857
Trinidad and Tobago,TTO,2020-05-24,-42.143
Trinidad and Tobago,TTO,2020-05-25,-45.286
Trinidad and Tobago,TTO,2020-05-26,-44.429
Trinidad and Tobago,TTO,2020-05-27,-43.286
Trinidad and Tobago,TTO,2020-05-28,-42.143
Trinidad and Tobago,TTO,2020-05-29,-41
Trinidad and Tobago,TTO,2020-05-30,-42
Trinidad and Tobago,TTO,2020-05-31,-41.429
Trinidad and Tobago,TTO,2020-06-01,-35.429
Trinidad and Tobago,TTO,2020-06-02,-33.429
Trinidad and Tobago,TTO,2020-06-03,-31.857
Trinidad and Tobago,TTO,2020-06-04,-30.857
Trinidad and Tobago,TTO,2020-06-05,-31.143
Trinidad and Tobago,TTO,2020-06-06,-28.286
Trinidad and Tobago,TTO,2020-06-07,-27.571
Trinidad and Tobago,TTO,2020-06-08,-27.714
Trinidad and Tobago,TTO,2020-06-09,-28.143
Trinidad and Tobago,TTO,2020-06-10,-27.857
Trinidad and Tobago,TTO,2020-06-11,-31.714
Trinidad and Tobago,TTO,2020-06-12,-30.286
Trinidad and Tobago,TTO,2020-06-13,-29.857
Trinidad and Tobago,TTO,2020-06-14,-29.571
Trinidad and Tobago,TTO,2020-06-15,-29.571
Trinidad and Tobago,TTO,2020-06-16,-28.714
Trinidad and Tobago,TTO,2020-06-17,-29.571
Trinidad and Tobago,TTO,2020-06-18,-24.143
Trinidad and Tobago,TTO,2020-06-19,-27.857
Trinidad and Tobago,TTO,2020-06-20,-26.857
Trinidad and Tobago,TTO,2020-06-21,-26.571
Trinidad and Tobago,TTO,2020-06-22,-26
Trinidad and Tobago,TTO,2020-06-23,-25.857
Trinidad and Tobago,TTO,2020-06-24,-24.286
Trinidad and Tobago,TTO,2020-06-25,-24.286
Trinidad and Tobago,TTO,2020-06-26,-18.857
Trinidad and Tobago,TTO,2020-06-27,-18.571
Trinidad and Tobago,TTO,2020-06-28,-15.429
Trinidad and Tobago,TTO,2020-06-29,-14
Trinidad and Tobago,TTO,2020-06-30,-13.429
Trinidad and Tobago,TTO,2020-07-01,-12.571
Trinidad and Tobago,TTO,2020-07-02,-12.143
Trinidad and Tobago,TTO,2020-07-03,-11.714
Trinidad and Tobago,TTO,2020-07-04,-10.857
Trinidad and Tobago,TTO,2020-07-05,-11.714
Trinidad and Tobago,TTO,2020-07-06,-12
Trinidad and Tobago,TTO,2020-07-07,-11.429
Trinidad and Tobago,TTO,2020-07-08,-11.429
Trinidad and Tobago,TTO,2020-07-09,-11.429
Trinidad and Tobago,TTO,2020-07-10,-11.857
Trinidad and Tobago,TTO,2020-07-11,-12.143
Trinidad and Tobago,TTO,2020-07-12,-11.143
Trinidad and Tobago,TTO,2020-07-13,-11.286
Trinidad and Tobago,TTO,2020-07-14,-11.429
Trinidad and Tobago,TTO,2020-07-15,-11.286
Trinidad and Tobago,TTO,2020-07-16,-11
Trinidad and Tobago,TTO,2020-07-17,-10.429
Trinidad and Tobago,TTO,2020-07-18,-10.143
Trinidad and Tobago,TTO,2020-07-19,-10
Trinidad and Tobago,TTO,2020-07-20,-10.143
Trinidad and Tobago,TTO,2020-07-21,-10
Trinidad and Tobago,TTO,2020-07-22,-10.286
Trinidad and Tobago,TTO,2020-07-23,-10.857
Trinidad and Tobago,TTO,2020-07-24,-11
Trinidad and Tobago,TTO,2020-07-25,-14
Trinidad and Tobago,TTO,2020-07-26,-14.143
Trinidad and Tobago,TTO,2020-07-27,-13.857
Trinidad and Tobago,TTO,2020-07-28,-14.286
Trinidad and Tobago,TTO,2020-07-29,-13.857
Trinidad and Tobago,TTO,2020-07-30,-12.429
Trinidad and Tobago,TTO,2020-07-31,-11.429
Trinidad and Tobago,TTO,2020-08-01,-9.857
Trinidad and Tobago,TTO,2020-08-02,-9.429
Trinidad and Tobago,TTO,2020-08-03,-7.857
Trinidad and Tobago,TTO,2020-08-04,-6.857
Trinidad and Tobago,TTO,2020-08-05,-6.857
Trinidad and Tobago,TTO,2020-08-06,-7.857
Trinidad and Tobago,TTO,2020-08-07,-9.571
Trinidad and Tobago,TTO,2020-08-08,-9.429
Trinidad and Tobago,TTO,2020-08-09,-10.571
Trinidad and Tobago,TTO,2020-08-10,-11.571
Trinidad and Tobago,TTO,2020-08-11,-13
Trinidad and Tobago,TTO,2020-08-12,-14
Trinidad and Tobago,TTO,2020-08-13,-14.429
Trinidad and Tobago,TTO,2020-08-14,-14.571
Trinidad and Tobago,TTO,2020-08-15,-14.286
Trinidad and Tobago,TTO,2020-08-16,-14.143
Trinidad and Tobago,TTO,2020-08-17,-16.857
Trinidad and Tobago,TTO,2020-08-18,-18.714
Trinidad and Tobago,TTO,2020-08-19,-20
Trinidad and Tobago,TTO,2020-08-20,-22
Trinidad and Tobago,TTO,2020-08-21,-24.143
Trinidad and Tobago,TTO,2020-08-22,-26.143
Trinidad and Tobago,TTO,2020-08-23,-29.571
Trinidad and Tobago,TTO,2020-08-24,-29.429
Trinidad and Tobago,TTO,2020-08-25,-28.429
Trinidad and Tobago,TTO,2020-08-26,-28
Trinidad and Tobago,TTO,2020-08-27,-26.714
Trinidad and Tobago,TTO,2020-08-28,-24.714
Trinidad and Tobago,TTO,2020-08-29,-23.286
Trinidad and Tobago,TTO,2020-08-30,-21.286
Trinidad and Tobago,TTO,2020-08-31,-25.143
Trinidad and Tobago,TTO,2020-09-01,-24.571
Trinidad and Tobago,TTO,2020-09-02,-24.286
Trinidad and Tobago,TTO,2020-09-03,-25.429
Trinidad and Tobago,TTO,2020-09-04,-26
Trinidad and Tobago,TTO,2020-09-05,-26.571
Trinidad and Tobago,TTO,2020-09-06,-27.571
Trinidad and Tobago,TTO,2020-09-07,-23.143
Trinidad and Tobago,TTO,2020-09-08,-24
Trinidad and Tobago,TTO,2020-09-09,-24.714
Trinidad and Tobago,TTO,2020-09-10,-24.429
Trinidad and Tobago,TTO,2020-09-11,-24.714
Trinidad and Tobago,TTO,2020-09-12,-24.714
Trinidad and Tobago,TTO,2020-09-13,-24.571
Trinidad and Tobago,TTO,2020-09-14,-25.286
Trinidad and Tobago,TTO,2020-09-15,-25
Trinidad and Tobago,TTO,2020-09-16,-25
Trinidad and Tobago,TTO,2020-09-17,-25.286
Trinidad and Tobago,TTO,2020-09-18,-25.714
Trinidad and Tobago,TTO,2020-09-19,-26.857
Trinidad and Tobago,TTO,2020-09-20,-26.571
Trinidad and Tobago,TTO,2020-09-21,-26.714
Trinidad and Tobago,TTO,2020-09-22,-27.429
Trinidad and Tobago,TTO,2020-09-23,-27.143
Trinidad and Tobago,TTO,2020-09-24,-30.143
Trinidad and Tobago,TTO,2020-09-25,-30
Trinidad and Tobago,TTO,2020-09-26,-28.857
Trinidad and Tobago,TTO,2020-09-27,-30
Trinidad and Tobago,TTO,2020-09-28,-29.857
Trinidad and Tobago,TTO,2020-09-29,-29.143
Trinidad and Tobago,TTO,2020-09-30,-29.714
Trinidad and Tobago,TTO,2020-10-01,-26
Trinidad and Tobago,TTO,2020-10-02,-25.714
Trinidad and Tobago,TTO,2020-10-03,-25.429
Trinidad and Tobago,TTO,2020-10-04,-24.714
Trinidad and Tobago,TTO,2020-10-05,-24.714
Trinidad and Tobago,TTO,2020-10-06,-25.429
Trinidad and Tobago,TTO,2020-10-07,-25.286
Trinidad and Tobago,TTO,2020-10-08,-25.571
Trinidad and Tobago,TTO,2020-10-09,-25.857
